branch_id,branch_name,transaction_date,count_transactions,count_deposits,count_withdrawals,count_transfers,share_deposits,share_withdrawals,share_transfers,unique_customers,transactions_under_30,transactions_30_to_50,transactions_over_50,share_customers_under_30,share_customers_30_to_50,share_customers_over_50,total_transaction_amount_euro,avg_transaction_amount_euro,num_transaction_currencies,transactions_with_account,transactions_without_account,transaction_amount_euro_without_account
67,Kiev,2025-01-06,10,4,1,5,0.4,0.1,0.5,9,1,3,6,0.1,0.3,0.6,15001.208916875818,1500.1208916875817,8,10,0,0.0
61,Brussels,2025-02-10,10,1,3,6,0.1,0.3,0.6,9,1,3,6,0.1,0.3,0.6,6590.794837576079,659.0794837576079,8,10,0,0.0
29,Ashgabat,2025-02-13,13,2,4,7,0.15384616,0.30769232,0.53846157,10,2,4,7,0.15384616,0.30769232,0.53846157,14740.400923818235,1133.8769941398643,9,13,0,0.0
87,Turin,2025-01-15,6,2,1,3,0.33333334,0.16666667,0.5,6,1,2,3,0.16666667,0.33333334,0.5,7983.086565399455,1330.514427566576,5,6,0,0.0
97,Riyadh,2025-01-01,19,5,6,8,0.2631579,0.31578946,0.42105263,15,5,6,8,0.2631579,0.31578946,0.42105263,47070.61830732304,2477.400963543318,11,19,0,0.0
36,Naples,2025-01-12,7,1,5,1,0.14285715,0.71428573,0.14285715,7,1,2,4,0.14285715,0.2857143,0.5714286,5600.870377930177,800.124339704311,6,7,0,0.0
26,Frankfurt,2025-01-25,9,5,2,2,0.5555556,0.22222222,0.22222222,9,0,1,8,0.0,0.11111111,0.8888889,10446.349427847344,1160.7054919830382,6,9,0,0.0
78,Belgrade,2025-01-30,14,5,3,6,0.35714287,0.21428572,0.42857143,12,4,0,10,0.2857143,0.0,0.71428573,46882.57367498386,3348.755262498847,9,14,0,0.0
12,Berlin,2025-01-15,7,3,1,3,0.42857143,0.14285715,0.42857143,7,1,1,5,0.14285715,0.14285715,0.71428573,2892.042514380512,413.1489306257874,6,7,0,0.0
50,Athens,2025-01-19,10,1,3,6,0.1,0.3,0.6,9,2,0,8,0.2,0.0,0.8,18443.88562174029,1844.388562174029,6,10,0,0.0
90,Bratislava,2025-02-01,9,5,2,2,0.5555556,0.22222222,0.22222222,9,2,4,3,0.22222222,0.44444445,0.33333334,8899.655783214721,988.8506425794135,6,9,0,0.0
74,Kuwait City,2025-01-18,7,5,2,0,0.71428573,0.2857143,0.0,7,1,0,6,0.14285715,0.0,0.85714287,18348.43668937056,2621.2052413386514,4,7,0,0.0
80,Bucharest,2025-02-13,2,0,2,0,0.0,1.0,0.0,2,0,0,2,0.0,0.0,1.0,254.98823760829907,127.49411880414954,2,2,0,0.0
35,Podgorica,2025-02-10,11,6,3,2,0.54545456,0.27272728,0.18181819,9,1,3,7,0.09090909,0.27272728,0.6363636,10520.068190164671,956.3698354695156,7,11,0,0.0
98,Paris,2025-02-25,6,3,2,1,0.5,0.33333334,0.16666667,6,1,1,4,0.16666667,0.16666667,0.6666667,4909.805649763893,818.3009416273154,4,6,0,0.0
55,Chicago,2025-01-02,12,6,5,1,0.5,0.41666666,0.083333336,10,2,3,7,0.16666667,0.25,0.5833333,20133.577996526503,1677.7981663772086,8,12,0,0.0
36,Naples,2025-03-07,13,5,3,5,0.3846154,0.23076923,0.3846154,11,1,1,11,0.07692308,0.07692308,0.84615386,18701.57004516753,1438.582311166733,7,13,0,0.0
61,Brussels,2025-01-20,5,1,2,2,0.2,0.4,0.4,5,1,2,2,0.2,0.4,0.4,2877.1865520386164,575.4373104077233,4,5,0,0.0
14,Marseille,2025-02-16,9,2,4,3,0.22222222,0.44444445,0.33333334,7,0,3,6,0.0,0.33333334,0.6666667,12267.638577918067,1363.0709531020075,8,9,0,0.0
50,Athens,2025-02-11,8,1,1,6,0.125,0.125,0.75,7,2,3,3,0.25,0.375,0.375,6047.057824910604,755.8822281138255,7,8,0,0.0
93,San Francisco,2025-03-01,10,4,3,3,0.4,0.3,0.3,8,3,2,5,0.3,0.2,0.5,36242.75298244444,3624.2752982444445,7,10,0,0.0
48,Rotterdam,2025-02-20,14,4,4,6,0.2857143,0.2857143,0.42857143,13,2,2,10,0.14285715,0.14285715,0.71428573,20515.818770592872,1465.4156264709195,10,14,0,0.0
86,Sydney,2025-02-25,12,2,4,6,0.16666667,0.33333334,0.5,11,1,1,10,0.083333336,0.083333336,0.8333333,32896.6724881718,2741.389374014316,10,12,0,0.0
35,Podgorica,2025-01-08,15,6,5,4,0.4,0.33333334,0.26666668,13,1,2,12,0.06666667,0.13333334,0.8,28923.998417397386,1928.2665611598256,8,15,0,0.0
40,Istanbul,2025-01-26,7,2,2,3,0.2857143,0.2857143,0.42857143,6,0,3,4,0.0,0.42857143,0.5714286,6510.5775721613445,930.0825103087635,6,7,0,0.0
61,Brussels,2025-01-21,11,5,2,4,0.45454547,0.18181819,0.36363637,10,5,3,3,0.45454547,0.27272728,0.27272728,6192.599937147065,562.9636306497332,7,11,0,0.0
54,Cologne,2025-02-04,10,3,3,4,0.3,0.3,0.4,9,1,1,8,0.1,0.1,0.8,15892.890131336308,1589.2890131336308,7,10,0,0.0
25,Odessa,2025-03-10,9,5,2,2,0.5555556,0.22222222,0.22222222,7,0,3,6,0.0,0.33333334,0.6666667,10536.272637724547,1170.6969597471718,8,9,0,0.0
88,Tirana,2025-02-14,8,2,1,5,0.25,0.125,0.625,7,2,3,3,0.25,0.375,0.375,19585.566127445712,2448.195765930714,5,8,0,0.0
88,Tirana,2025-02-01,12,7,2,3,0.5833333,0.16666667,0.25,10,2,0,10,0.16666667,0.0,0.8333333,14923.369593098678,1243.6141327582231,8,12,0,0.0
82,Dublin,2025-01-03,8,2,6,0,0.25,0.75,0.0,8,0,1,7,0.0,0.125,0.875,3354.340042833777,419.2925053542221,5,8,0,0.0
48,Rotterdam,2025-02-10,9,4,2,3,0.44444445,0.22222222,0.33333334,9,2,4,3,0.22222222,0.44444445,0.33333334,13862.40068647082,1540.2667429412022,7,9,0,0.0
53,Tokyo,2025-02-19,4,1,2,1,0.25,0.5,0.25,3,2,1,1,0.5,0.25,0.25,2633.957316127291,658.4893290318228,4,4,0,0.0
42,Stockholm,2025-01-22,8,1,4,3,0.125,0.5,0.375,7,0,5,3,0.0,0.625,0.375,7164.520147623408,895.565018452926,7,8,0,0.0
41,Tallinn,2025-01-13,7,2,3,2,0.2857143,0.42857143,0.2857143,6,0,1,6,0.0,0.14285715,0.85714287,17492.430517234465,2498.918645319209,3,7,0,0.0
22,Lisbon,2025-03-08,4,2,2,0,0.5,0.5,0.0,4,0,2,2,0.0,0.5,0.5,4434.847779674745,1108.7119449186862,4,4,0,0.0
65,Yerevan,2025-03-08,11,4,3,4,0.36363637,0.27272728,0.36363637,10,2,2,7,0.18181819,0.18181819,0.6363636,28898.02590400969,2627.093264000881,7,11,0,0.0
15,Zagreb,2025-02-28,15,4,8,3,0.26666668,0.53333336,0.2,13,2,3,10,0.13333334,0.2,0.6666667,22840.759159720626,1522.7172773147083,10,15,0,0.0
20,Vilnius,2025-02-02,12,5,4,3,0.41666666,0.33333334,0.25,11,1,2,9,0.083333336,0.16666667,0.75,26639.633817755064,2219.969484812922,10,12,0,0.0
76,Dushanbe,2025-01-22,6,3,1,2,0.5,0.16666667,0.33333334,5,1,1,4,0.16666667,0.16666667,0.6666667,5045.665161198081,840.9441935330134,4,6,0,0.0
15,Zagreb,2025-01-15,12,7,2,3,0.5833333,0.16666667,0.25,11,1,0,11,0.083333336,0.0,0.9166667,21724.03985865375,1810.3366548878123,7,12,0,0.0
34,Gothenburg,2025-02-28,17,3,8,6,0.1764706,0.47058824,0.3529412,15,4,10,3,0.23529412,0.5882353,0.1764706,20660.187962311073,1215.3051742535924,9,17,0,0.0
88,Tirana,2025-01-22,7,3,4,0,0.42857143,0.5714286,0.0,6,0,1,6,0.0,0.14285715,0.85714287,6901.1291057659655,985.8755865379951,6,7,0,0.0
83,Oslo,2025-02-27,7,3,1,3,0.42857143,0.14285715,0.42857143,7,2,1,4,0.2857143,0.14285715,0.5714286,19812.233980554098,2830.319140079157,5,7,0,0.0
14,Marseille,2025-01-13,8,4,1,3,0.5,0.125,0.375,8,3,3,2,0.375,0.375,0.25,6345.619511575062,793.2024389468827,8,8,0,0.0
98,Paris,2025-02-22,8,1,3,4,0.125,0.375,0.5,7,2,0,6,0.25,0.0,0.75,11864.621960203865,1483.0777450254832,5,8,0,0.0
84,Bishkek,2025-01-31,10,3,4,3,0.3,0.4,0.3,9,0,6,4,0.0,0.6,0.4,11754.169126465307,1175.4169126465308,7,10,0,0.0
84,Bishkek,2025-02-19,11,5,1,5,0.45454547,0.09090909,0.45454547,11,3,4,4,0.27272728,0.36363637,0.36363637,21143.54400166412,1922.1403637876472,6,11,0,0.0
83,Oslo,2025-03-08,10,3,3,4,0.3,0.3,0.4,8,1,4,5,0.1,0.4,0.5,9280.894789096888,928.0894789096889,8,10,0,0.0
46,Trondheim,2025-03-05,8,2,4,2,0.25,0.5,0.25,8,2,1,5,0.25,0.125,0.625,7232.365659496657,904.0457074370821,6,8,0,0.0
95,Prague,2025-01-21,13,3,7,3,0.23076923,0.53846157,0.23076923,11,1,6,6,0.07692308,0.46153846,0.46153846,18062.05811170816,1389.3890855160123,8,13,0,0.0
51,Johannesburg,2025-03-01,8,1,4,3,0.125,0.5,0.375,8,0,0,8,0.0,0.0,1.0,12831.857665007201,1603.9822081259001,6,8,0,0.0
73,Lille,2025-02-09,7,3,2,2,0.42857143,0.2857143,0.2857143,7,1,1,5,0.14285715,0.14285715,0.71428573,3984.7486587364206,569.2498083909172,4,7,0,0.0
44,Valencia,2025-01-14,9,4,0,5,0.44444445,0.0,0.5555556,8,2,3,4,0.22222222,0.33333334,0.44444445,11229.284606149338,1247.6982895721487,7,9,0,0.0
70,Madrid,2025-02-17,13,5,4,4,0.3846154,0.30769232,0.30769232,11,0,4,9,0.0,0.30769232,0.6923077,12665.991440221389,974.3070338631837,7,13,0,0.0
55,Chicago,2025-02-25,10,4,2,4,0.4,0.2,0.4,10,2,2,6,0.2,0.2,0.6,15683.699970231275,1568.3699970231276,8,10,0,0.0
14,Marseille,2025-01-16,8,4,1,3,0.5,0.125,0.375,8,3,1,4,0.375,0.125,0.5,21876.771765404614,2734.5964706755767,7,8,0,0.0
42,Stockholm,2025-02-23,10,3,6,1,0.3,0.6,0.1,10,0,5,5,0.0,0.5,0.5,20169.973308779012,2016.9973308779013,9,10,0,0.0
42,Stockholm,2025-01-14,4,1,0,3,0.25,0.0,0.75,4,2,1,1,0.5,0.25,0.25,306.9008826098575,76.72522065246437,3,4,0,0.0
95,Prague,2025-02-10,8,1,5,2,0.125,0.625,0.25,8,1,3,4,0.125,0.375,0.5,2529.2273905391576,316.1534238173947,7,8,0,0.0
93,San Francisco,2025-02-04,8,6,1,1,0.75,0.125,0.125,8,2,3,3,0.25,0.375,0.375,9611.878530248001,1201.4848162810001,5,8,0,0.0
33,Ghent,2025-02-22,10,3,5,2,0.3,0.5,0.2,9,2,5,3,0.2,0.5,0.3,18379.913818220793,1837.9913818220793,8,10,0,0.0
22,Lisbon,2025-02-27,8,3,3,2,0.375,0.375,0.25,7,1,3,4,0.125,0.375,0.5,9959.993276934823,1244.999159616853,8,8,0,0.0
99,Bangkok,2025-01-22,6,2,0,4,0.33333334,0.0,0.6666667,6,1,2,3,0.16666667,0.33333334,0.5,4892.873074835414,815.4788458059023,6,6,0,0.0
48,Rotterdam,2025-01-20,5,1,2,2,0.2,0.4,0.4,5,1,0,4,0.2,0.0,0.8,15818.967338560165,3163.793467712033,5,5,0,0.0
88,Tirana,2025-01-06,9,4,3,2,0.44444445,0.33333334,0.22222222,9,1,3,5,0.11111111,0.33333334,0.5555556,24321.29701327053,2702.3663348078367,6,9,0,0.0
95,Prague,2025-01-20,13,5,5,3,0.3846154,0.3846154,0.23076923,10,3,2,8,0.23076923,0.15384616,0.61538464,28990.249434455774,2230.019187265829,8,13,0,0.0
85,Casablanca,2025-01-06,13,3,5,5,0.23076923,0.3846154,0.3846154,10,0,7,6,0.0,0.53846157,0.46153846,19371.164631022875,1490.0895870017596,7,13,0,0.0
57,Antwerp,2025-01-04,12,5,4,3,0.41666666,0.33333334,0.25,10,0,2,10,0.0,0.16666667,0.8333333,10837.389327835932,903.115777319661,10,12,0,0.0
19,Sofia,2025-01-13,11,3,4,4,0.27272728,0.36363637,0.36363637,10,1,4,6,0.09090909,0.36363637,0.54545456,18671.17899519587,1697.37990865417,8,11,0,0.0
17,Basel,2025-03-02,8,3,2,3,0.375,0.25,0.375,7,0,1,7,0.0,0.125,0.875,16371.932327988041,2046.4915409985051,6,8,0,0.0
21,Helsinki,2025-03-05,8,4,1,3,0.5,0.125,0.375,8,2,1,5,0.25,0.125,0.625,14581.07330849648,1822.63416356206,8,8,0,0.0
32,Geneva,2025-02-01,9,2,3,4,0.22222222,0.33333334,0.44444445,7,0,0,9,0.0,0.0,1.0,4973.590174097408,552.6211304552676,8,9,0,0.0
79,Nur-Sultan,2025-02-11,6,1,3,2,0.16666667,0.5,0.33333334,6,3,1,2,0.5,0.16666667,0.33333334,20537.542702851646,3422.923783808608,4,6,0,0.0
60,Utrecht,2025-02-25,3,1,0,2,0.33333334,0.0,0.6666667,3,0,0,3,0.0,0.0,1.0,2291.636688508582,763.8788961695274,3,3,0,0.0
28,Zurich,2025-01-14,7,2,2,3,0.2857143,0.2857143,0.42857143,7,1,0,6,0.14285715,0.0,0.85714287,5506.255513333113,786.607930476159,5,7,0,0.0
7,London,2025-01-07,7,3,1,3,0.42857143,0.14285715,0.42857143,7,1,3,3,0.14285715,0.42857143,0.42857143,19919.298641681868,2845.6140916688382,5,7,0,0.0
76,Dushanbe,2025-01-14,3,2,0,1,0.6666667,0.0,0.33333334,3,1,1,1,0.33333334,0.33333334,0.33333334,10354.177036786099,3451.3923455953664,3,3,0,0.0
32,Geneva,2025-01-06,10,2,3,5,0.2,0.3,0.5,10,1,4,5,0.1,0.4,0.5,3297.444045614465,329.74440456144646,10,10,0,0.0
29,Ashgabat,2025-01-10,7,2,3,2,0.2857143,0.42857143,0.2857143,7,2,1,4,0.2857143,0.14285715,0.5714286,8593.000375492536,1227.5714822132195,6,7,0,0.0
6,Hamburg,2025-01-12,4,1,2,1,0.25,0.5,0.25,4,1,1,2,0.25,0.25,0.5,6907.204640015885,1726.8011600039713,4,4,0,0.0
71,New York,2025-01-21,4,0,1,3,0.0,0.25,0.75,4,0,1,3,0.0,0.25,0.75,5308.008877713835,1327.0022194284588,4,4,0,0.0
35,Podgorica,2025-02-11,8,1,3,4,0.125,0.375,0.5,6,2,1,5,0.25,0.125,0.625,15017.687622024428,1877.2109527530536,7,8,0,0.0
76,Dushanbe,2025-02-17,11,4,6,1,0.36363637,0.54545456,0.09090909,11,2,6,3,0.18181819,0.54545456,0.27272728,18210.049592926207,1655.4590539023825,7,11,0,0.0
74,Kuwait City,2025-02-15,8,5,2,1,0.625,0.25,0.125,8,1,3,4,0.125,0.375,0.5,12567.203344481353,1570.9004180601692,7,8,0,0.0
91,Tashkent,2025-02-17,6,2,3,1,0.33333334,0.5,0.16666667,5,1,1,4,0.16666667,0.16666667,0.6666667,5672.905228128096,945.4842046880159,4,6,0,0.0
19,Sofia,2025-01-16,8,4,0,4,0.5,0.0,0.5,7,0,3,5,0.0,0.375,0.625,8085.469549006052,1010.6836936257565,7,8,0,0.0
13,Bologna,2025-01-04,7,5,1,1,0.71428573,0.14285715,0.14285715,7,1,2,4,0.14285715,0.2857143,0.5714286,14811.603811849256,2115.9434016927507,6,7,0,0.0
2,Porto,2025-02-02,9,2,4,3,0.22222222,0.44444445,0.33333334,8,0,4,5,0.0,0.44444445,0.5555556,6636.41439977053,737.379377752281,7,9,0,0.0
69,Doha,2025-01-01,5,2,1,2,0.4,0.2,0.4,5,1,1,3,0.2,0.2,0.6,2708.426207563522,541.6852415127044,4,5,0,0.0
15,Zagreb,2025-01-17,3,0,2,1,0.0,0.6666667,0.33333334,3,0,1,2,0.0,0.33333334,0.6666667,12006.36266076781,4002.1208869226034,3,3,0,0.0
95,Prague,2025-02-21,11,6,3,2,0.54545456,0.27272728,0.18181819,11,2,2,7,0.18181819,0.18181819,0.6363636,10119.343649347962,919.9403317589057,10,11,0,0.0
47,The Hague,2025-02-27,5,2,2,1,0.4,0.4,0.2,5,0,0,5,0.0,0.0,1.0,2850.5930091639143,570.1186018327828,4,5,0,0.0
89,Rome,2025-01-30,9,2,5,2,0.22222222,0.5555556,0.22222222,9,1,0,8,0.11111111,0.0,0.8888889,22061.87513322129,2451.31945924681,7,9,0,0.0
87,Turin,2025-03-09,6,2,0,4,0.33333334,0.0,0.6666667,5,0,1,5,0.0,0.16666667,0.8333333,10810.817351325008,1801.8028918875013,5,6,0,0.0
38,Stuttgart,2025-03-03,8,3,4,1,0.375,0.5,0.125,8,2,0,6,0.25,0.0,0.75,18398.51163845315,2299.813954806644,6,8,0,0.0
30,Budapest,2025-02-20,8,2,1,5,0.25,0.125,0.625,8,2,3,3,0.25,0.375,0.375,8713.134214848003,1089.1417768560004,6,8,0,0.0
77,Copenhagen,2025-03-09,10,2,7,1,0.2,0.7,0.1,10,2,3,5,0.2,0.3,0.5,16104.253788349888,1610.4253788349888,6,9,1,6257.39248718217
86,Sydney,2025-02-16,16,5,7,4,0.3125,0.4375,0.25,14,4,7,5,0.25,0.4375,0.3125,16395.916112079158,1024.7447570049474,9,16,0,0.0
76,Dushanbe,2025-02-01,6,1,3,2,0.16666667,0.5,0.33333334,6,0,3,3,0.0,0.5,0.5,9472.826144299233,1578.8043573832056,4,6,0,0.0
96,Reykjavik,2025-02-28,9,1,4,4,0.11111111,0.44444445,0.44444445,8,1,4,4,0.11111111,0.44444445,0.44444445,8330.199537097293,925.5777263441437,6,9,0,0.0
21,Helsinki,2025-03-07,5,3,1,1,0.6,0.2,0.2,5,0,2,3,0.0,0.4,0.6,10455.03710586742,2091.007421173484,5,5,0,0.0
79,Nur-Sultan,2025-01-21,7,1,3,3,0.14285715,0.42857143,0.42857143,6,1,1,5,0.14285715,0.14285715,0.71428573,19486.26888563839,2783.7526979483414,6,7,0,0.0
25,Odessa,2025-02-09,12,4,4,4,0.33333334,0.33333334,0.33333334,12,0,2,10,0.0,0.16666667,0.8333333,14052.923349264625,1171.076945772052,9,12,0,0.0
39,Almaty,2025-02-26,5,1,2,2,0.2,0.4,0.4,4,0,0,5,0.0,0.0,1.0,2970.698259616874,594.1396519233748,4,5,0,0.0
97,Riyadh,2025-02-13,9,3,2,4,0.33333334,0.22222222,0.44444445,9,3,2,4,0.33333334,0.22222222,0.44444445,34330.16781803504,3814.4630908927825,6,9,0,0.0
73,Lille,2025-03-10,8,0,3,5,0.0,0.375,0.625,7,0,2,6,0.0,0.25,0.75,7673.069048738798,959.1336310923498,6,8,0,0.0
52,Venice,2025-01-17,6,1,4,1,0.16666667,0.6666667,0.16666667,6,1,2,3,0.16666667,0.33333334,0.5,17692.36942666901,2948.7282377781685,4,6,0,0.0
46,Trondheim,2025-01-27,12,5,4,3,0.41666666,0.33333334,0.25,10,0,2,10,0.0,0.16666667,0.8333333,13156.883389262097,1096.4069491051748,7,12,0,0.0
23,Warsaw,2025-03-06,10,3,2,5,0.3,0.2,0.5,10,0,1,9,0.0,0.1,0.9,26211.828789282612,2621.1828789282613,7,10,0,0.0
25,Odessa,2025-01-15,16,3,6,7,0.1875,0.375,0.4375,15,2,3,11,0.125,0.1875,0.6875,23352.03685083807,1459.5023031773794,9,16,0,0.0
45,Vienna,2025-02-06,10,2,4,4,0.2,0.4,0.4,8,1,4,5,0.1,0.4,0.5,13605.370317281278,1360.5370317281279,9,10,0,0.0
63,Dubai,2025-02-13,9,4,2,3,0.44444445,0.22222222,0.33333334,7,0,0,9,0.0,0.0,1.0,6304.180970770028,700.4645523077809,6,9,0,0.0
78,Belgrade,2025-02-06,15,7,4,4,0.46666667,0.26666668,0.26666668,11,4,2,9,0.26666668,0.13333334,0.6,24905.794578167403,1660.38630521116,10,15,0,0.0
12,Berlin,2025-01-17,12,5,7,0,0.41666666,0.5833333,0.0,12,2,1,9,0.16666667,0.083333336,0.75,21418.656683567915,1784.888056963993,9,12,0,0.0
59,Melbourne,2025-02-16,12,3,4,5,0.25,0.33333334,0.41666666,12,1,4,7,0.083333336,0.33333334,0.5833333,21578.531360553763,1798.2109467128137,7,12,0,0.0
34,Gothenburg,2025-01-17,9,3,3,3,0.33333334,0.33333334,0.33333334,9,1,5,3,0.11111111,0.5555556,0.33333334,5453.203014238501,605.9114460265001,7,9,0,0.0
61,Brussels,2025-02-05,8,2,4,2,0.25,0.5,0.25,8,1,1,6,0.125,0.125,0.75,11359.981478630356,1419.9976848287945,7,7,1,7939.16977115487
7,London,2025-02-10,8,2,3,3,0.25,0.375,0.375,8,2,4,2,0.25,0.5,0.25,7750.449459060217,968.8061823825271,7,8,0,0.0
66,Hong Kong,2025-02-28,11,3,3,5,0.27272728,0.27272728,0.45454547,11,3,0,8,0.27272728,0.0,0.72727275,13201.198820208705,1200.1089836553367,6,11,0,0.0
41,Tallinn,2025-02-22,14,8,4,2,0.5714286,0.2857143,0.14285715,11,1,5,8,0.071428575,0.35714287,0.5714286,32693.192962708632,2335.228068764902,9,14,0,0.0
98,Paris,2025-01-16,8,2,5,1,0.25,0.625,0.125,8,2,2,4,0.25,0.25,0.5,22639.728871480944,2829.966108935118,6,8,0,0.0
17,Basel,2025-01-22,7,2,2,3,0.2857143,0.2857143,0.42857143,6,2,1,4,0.2857143,0.14285715,0.5714286,12651.039157509109,1807.291308215587,6,7,0,0.0
48,Rotterdam,2025-01-09,8,2,5,1,0.25,0.625,0.125,7,1,5,2,0.125,0.625,0.25,13636.889595218501,1704.6111994023126,7,8,0,0.0
50,Athens,2025-01-09,10,4,2,4,0.4,0.2,0.4,10,2,5,3,0.2,0.5,0.3,25896.533608931975,2589.6533608931977,8,10,0,0.0
2,Porto,2025-03-04,6,2,3,1,0.33333334,0.5,0.16666667,6,1,0,5,0.16666667,0.0,0.8333333,12516.608763010197,2086.1014605016994,5,6,0,0.0
43,Krakow,2025-01-13,8,2,3,3,0.25,0.375,0.375,7,1,4,3,0.125,0.5,0.375,6559.489238756171,819.9361548445214,7,8,0,0.0
24,Cairo,2025-02-12,11,3,7,1,0.27272728,0.6363636,0.09090909,9,0,0,11,0.0,0.0,1.0,12662.003887340567,1151.0912624855061,8,11,0,0.0
53,Tokyo,2025-01-25,9,1,6,2,0.11111111,0.6666667,0.22222222,9,2,3,4,0.22222222,0.33333334,0.44444445,21393.57843487194,2377.0642705413266,8,9,0,0.0
48,Rotterdam,2025-01-21,6,2,3,1,0.33333334,0.5,0.16666667,6,0,2,4,0.0,0.33333334,0.6666667,6454.0037687599315,1075.6672947933218,6,6,0,0.0
73,Lille,2025-03-09,8,4,3,1,0.5,0.375,0.125,7,1,1,6,0.125,0.125,0.75,14897.029131975436,1862.1286414969295,6,8,0,0.0
54,Cologne,2025-01-11,10,3,4,3,0.3,0.4,0.3,9,3,3,4,0.3,0.3,0.4,14458.743491727044,1445.8743491727043,8,10,0,0.0
68,Nice,2025-01-16,5,1,2,2,0.2,0.4,0.4,5,0,1,4,0.0,0.2,0.8,1373.1143691859106,274.6228738371821,4,5,0,0.0
52,Venice,2025-03-10,5,2,1,2,0.4,0.2,0.4,5,2,2,1,0.4,0.4,0.2,4384.608043916554,876.9216087833108,4,5,0,0.0
84,Bishkek,2025-01-25,12,2,6,4,0.16666667,0.5,0.33333334,10,0,4,8,0.0,0.33333334,0.6666667,13628.432353633109,1135.7026961360923,10,12,0,0.0
33,Ghent,2025-01-29,14,7,2,5,0.5,0.14285715,0.35714287,12,4,5,5,0.2857143,0.35714287,0.35714287,12720.797291986402,908.6283779990288,7,14,0,0.0
28,Zurich,2025-02-17,9,3,2,4,0.33333334,0.22222222,0.44444445,8,0,1,8,0.0,0.11111111,0.8888889,10356.6524387291,1150.7391598587888,8,9,0,0.0
25,Odessa,2025-01-17,9,1,4,4,0.11111111,0.44444445,0.44444445,8,1,1,7,0.11111111,0.11111111,0.7777778,8120.714526387924,902.3016140431026,9,9,0,0.0
92,Seoul,2025-01-14,7,1,3,3,0.14285715,0.42857143,0.42857143,6,1,3,3,0.14285715,0.42857143,0.42857143,8177.051552393853,1168.1502217705504,5,7,0,0.0
35,Podgorica,2025-01-09,7,3,1,3,0.42857143,0.14285715,0.42857143,5,2,0,5,0.2857143,0.0,0.71428573,11735.654547871643,1676.5220782673775,6,7,0,0.0
38,Stuttgart,2025-01-14,5,2,2,1,0.4,0.4,0.2,5,2,0,3,0.4,0.0,0.6,10168.371656203573,2033.6743312407148,5,5,0,0.0
65,Yerevan,2025-01-04,6,2,3,1,0.33333334,0.5,0.16666667,6,1,1,4,0.16666667,0.16666667,0.6666667,3998.6817519970136,666.4469586661689,5,6,0,0.0
90,Bratislava,2025-03-02,9,3,3,3,0.33333334,0.33333334,0.33333334,9,2,2,5,0.22222222,0.22222222,0.5555556,2099.272043434893,233.25244927054368,5,9,0,0.0
46,Trondheim,2025-03-07,11,3,5,3,0.27272728,0.45454547,0.27272728,10,1,2,8,0.09090909,0.18181819,0.72727275,8589.256273939616,780.841479449056,8,11,0,0.0
67,Kiev,2025-02-23,8,3,3,2,0.375,0.375,0.25,7,1,2,5,0.125,0.25,0.625,17418.694977074418,2177.336872134302,7,8,0,0.0
82,Dublin,2025-02-24,14,4,5,5,0.2857143,0.35714287,0.35714287,13,0,3,11,0.0,0.21428572,0.78571427,23022.4095115181,1644.457822251293,11,14,0,0.0
9,Los Angeles,2025-03-04,15,2,5,8,0.13333334,0.33333334,0.53333336,14,2,6,7,0.13333334,0.4,0.46666667,10488.738235293906,699.2492156862604,7,15,0,0.0
76,Dushanbe,2025-02-23,5,2,1,2,0.4,0.2,0.4,4,0,1,4,0.0,0.2,0.8,6471.35505575049,1294.2710111500978,5,5,0,0.0
73,Lille,2025-01-15,5,2,2,1,0.4,0.4,0.2,5,1,2,2,0.2,0.4,0.4,2946.4678243075814,589.2935648615163,4,5,0,0.0
91,Tashkent,2025-01-06,4,0,0,4,0.0,0.0,1.0,4,2,0,2,0.5,0.0,0.5,30801.44592573657,7700.361481434143,3,4,0,0.0
48,Rotterdam,2025-02-05,11,3,1,7,0.27272728,0.09090909,0.6363636,11,1,4,6,0.09090909,0.36363637,0.54545456,9296.79045599285,845.1627687266227,8,11,0,0.0
45,Vienna,2025-02-28,20,5,11,4,0.25,0.55,0.2,19,3,7,10,0.15,0.35,0.5,27552.669693335418,1377.633484666771,11,20,0,0.0
32,Geneva,2025-02-17,7,2,3,2,0.2857143,0.42857143,0.2857143,7,0,3,4,0.0,0.42857143,0.5714286,1141.301217445819,163.04303106368843,7,7,0,0.0
99,Bangkok,2025-02-01,6,3,3,0,0.5,0.5,0.0,6,0,1,5,0.0,0.16666667,0.8333333,9997.070559969989,1666.1784266616648,5,6,0,0.0
55,Chicago,2025-01-13,5,1,3,1,0.2,0.6,0.2,5,0,0,5,0.0,0.0,1.0,3346.6546558969935,669.3309311793987,5,5,0,0.0
89,Rome,2025-03-09,8,3,1,4,0.375,0.125,0.5,8,2,1,5,0.25,0.125,0.625,13162.2826000694,1645.285325008675,6,8,0,0.0
86,Sydney,2025-02-15,13,4,7,2,0.30769232,0.53846157,0.15384616,12,2,1,10,0.15384616,0.07692308,0.7692308,13084.302347477225,1006.4847959597865,10,13,0,0.0
40,Istanbul,2025-01-15,4,2,1,1,0.5,0.25,0.25,4,0,0,4,0.0,0.0,1.0,6516.209886259507,1629.0524715648767,4,4,0,0.0
