branch_id,branch_name,transaction_date,transaction_currency,count_transactions,count_deposits,count_withdrawals,count_transfers,unique_customers,transactions_under_30,transactions_30_to_50,transactions_over_50,share_customers_under_30,share_customers_30_to_50,share_customers_over_50,total_transaction_amount_euro,avg_transaction_amount_euro,transactions_with_account,transactions_without_account
79,Nur-Sultan,2025-03-01,NOK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,840.1867883491833,840.1867883491833,1,0
61,Brussels,2025-01-19,PLN,1,1,0,0,1,0,0,1,0.0,0.0,1.0,1776.216977809088,1776.216977809088,1,0
96,Reykjavik,2025-01-18,BGN,1,1,0,0,1,0,0,1,0.0,0.0,1.0,4597.668473259025,4597.668473259025,1,0
25,Odessa,2025-02-17,JPY,1,1,0,0,1,0,0,1,0.0,0.0,1.0,14.691119934455159,14.691119934455159,1,0
69,Doha,2025-03-07,ISK,1,1,0,0,1,0,1,0,0.0,1.0,0.0,26.51004752206381,26.51004752206381,1,0
23,Warsaw,2025-01-06,SEK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,589.787605216102,589.787605216102,1,0
35,Podgorica,2025-01-30,JPY,1,0,0,1,1,0,0,1,0.0,0.0,1.0,13.481349800399201,13.481349800399201,1,0
36,Naples,2025-02-14,CZK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,75.55005390727948,75.55005390727948,1,0
3,Manama,2025-02-16,NOK,1,0,0,1,1,0,1,0,0.0,1.0,0.0,32.995751619963094,32.995751619963094,1,0
38,Stuttgart,2025-01-26,CZK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,217.82284735227316,217.82284735227316,1,0
84,Bishkek,2025-01-11,DKK,1,1,0,0,1,0,1,0,0.0,1.0,0.0,860.5862799238666,860.5862799238666,1,0
43,Krakow,2025-02-17,PLN,1,0,0,1,1,0,0,1,0.0,0.0,1.0,337.2527340463887,337.2527340463887,1,0
21,Helsinki,2025-02-17,JPY,2,0,1,1,2,0,1,1,0.0,0.5,0.5,93.77840801663831,46.889204008319155,2,0
18,Muscat,2025-02-21,SEK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,335.6096028718869,335.6096028718869,1,0
37,Cape Town,2025-01-11,HUF,1,1,0,0,1,0,0,1,0.0,0.0,1.0,12.32600077354477,12.32600077354477,1,0
76,Dushanbe,2025-02-20,RON,2,1,1,0,1,0,2,0,0.0,1.0,0.0,2139.983526859255,1069.9917634296276,2,0
6,Hamburg,2025-02-16,ISK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,51.28458927359131,51.28458927359131,1,0
88,Tirana,2025-02-13,HUF,1,1,0,0,1,0,0,1,0.0,0.0,1.0,16.32273881228533,16.32273881228533,1,0
64,Luxembourg,2025-02-28,AUD,1,0,1,0,1,0,0,1,0.0,0.0,1.0,645.319873364793,645.319873364793,1,0
5,Bergen,2025-03-06,DKK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,356.01195822664323,356.01195822664323,1,0
78,Belgrade,2025-02-22,PLN,1,0,0,1,1,1,0,0,1.0,0.0,0.0,2040.7744164287597,2040.7744164287597,1,0
39,Almaty,2025-02-10,BGN,1,0,1,0,1,1,0,0,1.0,0.0,0.0,1157.5416709274978,1157.5416709274978,1,0
18,Muscat,2025-01-11,CHF,1,1,0,0,1,0,0,1,0.0,0.0,1.0,1156.340271877655,1156.340271877655,1,0
44,Valencia,2025-01-31,BGN,1,1,0,0,1,0,0,1,0.0,0.0,1.0,4147.913897126496,4147.913897126496,1,0
52,Venice,2025-01-02,AUD,1,0,1,0,1,1,0,0,1.0,0.0,0.0,148.4655193164039,148.4655193164039,1,0
22,Lisbon,2025-01-05,GBP,1,0,0,1,1,0,1,0,0.0,1.0,0.0,11241.550492210188,11241.550492210188,1,0
49,Singapore,2025-01-16,DKK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,577.908831374231,577.908831374231,1,0
68,Nice,2025-02-24,SEK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,521.3942437012463,521.3942437012463,1,0
78,Belgrade,2025-02-16,GBP,1,0,0,1,1,0,0,1,0.0,0.0,1.0,2656.432133629755,2656.432133629755,1,0
11,Skopje,2025-03-03,CHF,1,1,0,0,1,0,0,1,0.0,0.0,1.0,3120.863385659737,3120.863385659737,1,0
93,San Francisco,2025-01-17,HUF,1,0,0,1,1,0,0,1,0.0,0.0,1.0,12.266036592754151,12.266036592754151,1,0
54,Cologne,2025-01-18,RON,1,0,0,1,1,0,0,1,0.0,0.0,1.0,1922.411333266352,1922.411333266352,1,0
27,Baku,2025-01-14,ISK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,41.266528640441685,41.266528640441685,1,0
1,Lyon,2025-01-26,CZK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,189.11423676136587,189.11423676136587,1,0
9,Los Angeles,2025-03-08,TRY,1,0,1,0,1,0,0,1,0.0,0.0,1.0,14.20829227620708,14.20829227620708,1,0
91,Tashkent,2025-03-02,HUF,1,1,0,0,1,0,0,1,0.0,0.0,1.0,24.946558197747184,24.946558197747184,1,0
10,Chisinau,2025-01-23,GBP,2,0,0,2,2,0,1,1,0.0,0.5,0.5,10588.933087086234,5294.466543543117,2,0
46,Trondheim,2025-02-25,DKK,1,0,1,0,1,0,1,0,0.0,1.0,0.0,570.5194718144647,570.5194718144647,1,0
46,Trondheim,2025-01-04,GBP,1,1,0,0,1,0,0,1,0.0,0.0,1.0,10380.128444567616,10380.128444567616,1,0
75,Milan,2025-03-09,CZK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,116.2056283978254,116.2056283978254,1,0
90,Bratislava,2025-02-15,PLN,1,0,0,1,1,0,0,1,0.0,0.0,1.0,1766.485007082323,1766.485007082323,1,0
59,Melbourne,2025-01-28,CHF,1,0,1,0,1,1,0,0,1.0,0.0,0.0,10199.269145217666,10199.269145217666,1,0
16,Florence,2025-01-17,JPY,1,0,0,1,1,0,1,0,0.0,1.0,0.0,5.53822629969419,5.53822629969419,1,0
47,The Hague,2025-02-11,HUF,1,0,0,1,1,0,0,1,0.0,0.0,1.0,18.636345630106465,18.636345630106465,1,0
12,Berlin,2025-01-11,JPY,1,1,0,0,1,1,0,0,1.0,0.0,0.0,13.535552007859511,13.535552007859511,1,0
31,Barcelona,2025-01-08,RON,1,1,0,0,1,0,1,0,0.0,1.0,0.0,1774.1048271979732,1774.1048271979732,1,0
65,Yerevan,2025-03-06,PLN,1,1,0,0,1,0,0,1,0.0,0.0,1.0,1861.536988269093,1861.536988269093,1,0
81,Malmo,2025-01-24,AUD,1,0,0,1,1,0,0,1,0.0,0.0,1.0,5900.975903614459,5900.975903614459,1,0
74,Kuwait City,2025-02-24,PLN,3,3,0,0,3,0,0,3,0.0,0.0,1.0,4113.835203281457,1371.2784010938192,3,0
44,Valencia,2025-01-22,DKK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,53.31313997748351,53.31313997748351,1,0
53,Tokyo,2025-01-31,ISK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,21.605316973415135,21.605316973415135,1,0
2,Porto,2025-03-02,BGN,1,0,0,1,1,0,0,1,0.0,0.0,1.0,3419.4345025053685,3419.4345025053685,1,0
23,Warsaw,2025-03-09,ISK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,59.48920570264765,59.48920570264765,1,0
64,Luxembourg,2025-01-21,RON,2,1,0,1,2,1,0,1,0.5,0.0,0.5,876.7903070245941,438.39515351229704,2,0
99,Bangkok,2025-01-04,CHF,1,0,0,1,1,0,1,0,0.0,1.0,0.0,1036.7763298440505,1036.7763298440505,1,0
15,Zagreb,2025-02-05,PLN,1,0,0,1,1,0,0,1,0.0,0.0,1.0,684.2975600457493,684.2975600457493,1,0
99,Bangkok,2025-02-08,SEK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,531.0042971691845,531.0042971691845,1,0
84,Bishkek,2025-01-02,CHF,1,1,0,0,1,0,0,1,0.0,0.0,1.0,2115.3558851776756,2115.3558851776756,1,0
48,Rotterdam,2025-03-06,SEK,1,0,1,0,1,1,0,0,1.0,0.0,0.0,245.77175697865354,245.77175697865354,1,0
9,Los Angeles,2025-03-01,AUD,1,0,0,1,1,0,0,1,0.0,0.0,1.0,3388.626724807359,3388.626724807359,1,0
96,Reykjavik,2025-01-04,DKK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,801.1662354723253,801.1662354723253,1,0
89,Rome,2025-02-20,JPY,1,0,0,1,1,0,1,0,0.0,1.0,0.0,20.556194125159642,20.556194125159642,1,0
61,Brussels,2025-02-26,ISK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,10.924569855471438,10.924569855471438,1,0
62,Toronto,2025-03-10,RON,1,1,0,0,1,0,0,1,0.0,0.0,1.0,1812.0888174419774,1812.0888174419774,1,0
29,Ashgabat,2025-02-24,NOK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,191.06957156976495,191.06957156976495,1,0
2,Porto,2025-02-22,GBP,1,1,0,0,1,0,0,1,0.0,0.0,1.0,7329.047849202514,7329.047849202514,1,0
7,London,2025-01-02,JPY,1,0,0,1,1,0,0,1,0.0,0.0,1.0,43.03813873117749,43.03813873117749,1,0
58,Ljubljana,2025-02-15,CHF,1,0,0,1,1,1,0,0,1.0,0.0,0.0,741.8873120101673,741.8873120101673,1,0
75,Milan,2025-02-23,AUD,1,0,1,0,1,0,0,1,0.0,0.0,1.0,5868.494571184579,5868.494571184579,1,0
40,Istanbul,2025-03-08,PLN,1,1,0,0,1,0,1,0,0.0,1.0,0.0,2322.99703264095,2322.99703264095,1,0
77,Copenhagen,2025-02-18,GBP,1,1,0,0,1,0,0,1,0.0,0.0,1.0,10038.602830472748,10038.602830472748,1,0
75,Milan,2025-02-21,RON,1,0,1,0,1,0,1,0,0.0,1.0,0.0,952.7012637373678,952.7012637373678,1,0
39,Almaty,2025-01-08,NOK,1,0,1,0,1,0,1,0,0.0,1.0,0.0,524.9633668427331,524.9633668427331,1,0
46,Trondheim,2025-02-07,CZK,1,0,0,1,1,0,1,0,0.0,1.0,0.0,48.229647920981364,48.229647920981364,1,0
67,Kiev,2025-01-25,CHF,1,0,1,0,1,1,0,0,1.0,0.0,0.0,13.713924583947756,13.713924583947756,1,0
9,Los Angeles,2025-01-13,HUF,1,1,0,0,1,1,0,0,1.0,0.0,0.0,1.5312560433185072,1.5312560433185072,1,0
98,Paris,2025-02-25,HUF,2,1,0,1,2,0,1,1,0.0,0.5,0.5,27.723305084745764,13.861652542372882,2,0
5,Bergen,2025-03-04,BGN,1,1,0,0,1,0,0,1,0.0,0.0,1.0,3340.822169956028,3340.822169956028,1,0
71,New York,2025-01-13,ISK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,32.80629757785467,32.80629757785467,1,0
85,Casablanca,2025-02-15,GBP,1,1,0,0,1,0,0,1,0.0,0.0,1.0,1690.9451421017845,1690.9451421017845,1,0
19,Sofia,2025-02-11,DKK,1,1,0,0,1,0,1,0,0.0,1.0,0.0,624.3718323456061,624.3718323456061,1,0
55,Chicago,2025-01-11,ISK,2,1,0,1,2,0,0,2,0.0,0.0,1.0,31.477563661390224,15.738781830695112,2,0
92,Seoul,2025-03-04,CHF,1,1,0,0,1,0,1,0,0.0,1.0,0.0,3925.909721481165,3925.909721481165,1,0
58,Ljubljana,2025-02-17,GBP,1,0,1,0,1,1,0,0,1.0,0.0,0.0,10982.269375578891,10982.269375578891,1,0
24,Cairo,2025-01-02,DKK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,548.4614456377459,548.4614456377459,1,0
69,Doha,2025-01-06,PLN,1,0,0,1,1,0,0,1,0.0,0.0,1.0,1484.2208006020978,1484.2208006020978,1,0
19,Sofia,2025-01-07,CZK,1,1,0,0,1,0,1,0,0.0,1.0,0.0,393.1523252575884,393.1523252575884,1,0
26,Frankfurt,2025-03-02,ISK,1,1,0,0,1,0,1,0,0.0,1.0,0.0,6.195744680851065,6.195744680851065,1,0
81,Malmo,2025-03-08,CHF,1,1,0,0,1,0,0,1,0.0,0.0,1.0,8382.588678455582,8382.588678455582,1,0
10,Chisinau,2025-01-16,PLN,1,1,0,0,1,1,0,0,1.0,0.0,0.0,722.2170164917542,722.2170164917542,1,0
37,Cape Town,2025-02-23,BGN,1,1,0,0,1,0,1,0,0.0,1.0,0.0,2771.331424481031,2771.331424481031,1,0
65,Yerevan,2025-02-01,RON,1,1,0,0,1,1,0,0,1.0,0.0,0.0,52.15906122530994,52.15906122530994,1,0
53,Tokyo,2025-03-10,ISK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,8.005854322668482,8.005854322668482,1,0
63,Dubai,2025-01-26,GBP,2,2,0,0,2,0,0,2,0.0,0.0,1.0,13228.187601435795,6614.0938007178975,2,0
87,Turin,2025-01-23,DKK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,1006.9176741817012,1006.9176741817012,1,0
55,Chicago,2025-02-20,SEK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,653.6458893068242,653.6458893068242,1,0
22,Lisbon,2025-01-02,CZK,1,1,0,0,1,0,1,0,0.0,1.0,0.0,232.94633991341306,232.94633991341306,1,0
25,Odessa,2025-01-21,HUF,1,0,1,0,1,0,0,1,0.0,0.0,1.0,12.414357927481287,12.414357927481287,1,0
84,Bishkek,2025-01-24,AUD,1,0,1,0,1,0,1,0,0.0,1.0,0.0,24.903614457831328,24.903614457831328,1,0
53,Tokyo,2025-01-29,DKK,1,0,0,1,1,0,1,0,0.0,1.0,0.0,1132.4855615259892,1132.4855615259892,1,0
72,Jeddah,2025-01-21,TRY,1,0,1,0,1,0,0,1,0.0,0.0,1.0,228.79000569090266,228.79000569090266,1,0
24,Cairo,2025-01-28,CHF,1,1,0,0,1,0,0,1,0.0,0.0,1.0,1262.5675246266285,1262.5675246266285,1,0
49,Singapore,2025-01-31,RON,1,0,0,1,1,1,0,0,1.0,0.0,0.0,1215.3595756224004,1215.3595756224004,1,0
45,Vienna,2025-01-11,SEK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,143.6626946159868,143.6626946159868,1,0
25,Odessa,2025-02-08,JPY,1,1,0,0,1,0,0,1,0.0,0.0,1.0,54.08772263421436,54.08772263421436,1,0
82,Dublin,2025-02-25,AUD,1,0,0,1,1,0,1,0,0.0,1.0,0.0,5970.770347079453,5970.770347079453,1,0
53,Tokyo,2025-02-11,DKK,2,0,0,2,2,1,1,0,0.5,0.5,0.0,1348.6967364779707,674.3483682389854,2,0
76,Dushanbe,2025-03-02,SEK,1,0,1,0,1,0,1,0,0.0,1.0,0.0,28.214158026456918,28.214158026456918,1,0
14,Marseille,2025-02-01,PLN,1,0,0,1,1,1,0,0,1.0,0.0,0.0,2325.1507239496796,2325.1507239496796,1,0
96,Reykjavik,2025-03-04,CHF,1,1,0,0,1,0,0,1,0.0,0.0,1.0,5082.083022089425,5082.083022089425,1,0
65,Yerevan,2025-01-14,BGN,1,0,0,1,1,0,0,1,0.0,0.0,1.0,3234.0065446364656,3234.0065446364656,1,0
77,Copenhagen,2025-01-10,JPY,2,1,0,1,2,1,1,0,0.5,0.5,0.0,67.56729706496377,33.783648532481884,2,0
96,Reykjavik,2025-02-01,CHF,1,1,0,0,1,0,1,0,0.0,1.0,0.0,3606.0429675097894,3606.0429675097894,1,0
80,Bucharest,2025-02-06,SEK,2,1,1,0,1,0,0,2,0.0,0.0,1.0,795.7044430704001,397.85222153520004,2,0
15,Zagreb,2025-03-07,PLN,1,0,0,1,1,0,1,0,0.0,1.0,0.0,1169.0604958361253,1169.0604958361253,1,0
22,Lisbon,2025-01-17,ISK,1,0,0,1,1,0,1,0,0.0,1.0,0.0,36.16767746381806,36.16767746381806,1,0
11,Skopje,2025-03-05,PLN,2,0,0,2,2,1,1,0,0.5,0.5,0.0,1907.6578313253012,953.8289156626506,2,0
43,Krakow,2025-01-16,GBP,1,1,0,0,1,0,0,1,0.0,0.0,1.0,2433.3713119229033,2433.3713119229033,1,0
84,Bishkek,2025-02-23,JPY,1,0,1,0,1,0,1,0,0.0,1.0,0.0,10.408230661755367,10.408230661755367,1,0
3,Manama,2025-01-06,AUD,1,0,0,1,1,0,0,1,0.0,0.0,1.0,89.04862579281183,89.04862579281183,1,0
41,Tallinn,2025-03-10,DKK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,1274.0400085809288,1274.0400085809288,1,0
48,Rotterdam,2025-02-11,JPY,1,0,1,0,1,0,0,1,0.0,0.0,1.0,30.95530264496439,30.95530264496439,1,0
80,Bucharest,2025-01-15,TRY,1,0,0,1,1,0,0,1,0.0,0.0,1.0,147.25265404399693,147.25265404399693,1,0
73,Lille,2025-03-09,PLN,1,0,1,0,1,0,1,0,0.0,1.0,0.0,797.8199483105197,797.8199483105197,1,0
67,Kiev,2025-02-01,HUF,1,0,0,1,1,0,0,1,0.0,0.0,1.0,16.39634759161662,16.39634759161662,1,0
59,Melbourne,2025-01-16,DKK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,251.39996515165734,251.39996515165734,1,0
25,Odessa,2025-01-05,ISK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,68.0616238723109,68.0616238723109,1,0
82,Dublin,2025-02-23,DKK,2,0,1,1,2,0,0,2,0.0,0.0,1.0,2276.512307609803,1138.2561538049015,2,0
54,Cologne,2025-01-23,NOK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,839.6197945526619,839.6197945526619,1,0
72,Jeddah,2025-02-06,NOK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,226.68267787451217,226.68267787451217,1,0
84,Bishkek,2025-01-26,SEK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,750.0008726764988,750.0008726764988,1,0
97,Riyadh,2025-03-02,DKK,2,1,0,1,2,1,0,1,0.5,0.0,0.5,1283.4452891409571,641.7226445704786,2,0
99,Bangkok,2025-01-07,RON,1,0,1,0,1,0,0,1,0.0,0.0,1.0,324.28433579929236,324.28433579929236,1,0
17,Basel,2025-01-20,CZK,2,1,0,1,2,0,1,1,0.0,0.5,0.5,91.00519655678528,45.50259827839264,2,0
22,Lisbon,2025-02-19,GBP,1,1,0,0,1,1,0,0,1.0,0.0,0.0,6746.058572152877,6746.058572152877,1,0
81,Malmo,2025-02-21,BGN,1,1,0,0,1,0,1,0,0.0,1.0,0.0,8.625626342161775,8.625626342161775,1,0
30,Budapest,2025-02-19,RON,1,0,1,0,1,0,1,0,0.0,1.0,0.0,479.2200747378149,479.2200747378149,1,0
59,Melbourne,2025-01-21,CZK,2,0,2,0,2,0,0,2,0.0,0.0,1.0,402.2317102232107,201.11585511160536,2,0
75,Milan,2025-01-19,ISK,2,0,0,2,2,0,1,1,0.0,0.5,0.5,114.90827015851139,57.45413507925569,2,0
10,Chisinau,2025-02-10,HUF,2,0,1,1,2,1,0,1,0.5,0.0,0.5,32.6539813806081,16.32699069030405,2,0
83,Oslo,2025-03-10,HUF,1,1,0,0,1,0,1,0,0.0,1.0,0.0,11.443860307923394,11.443860307923394,1,0
2,Porto,2025-01-13,AUD,1,0,1,0,1,1,0,0,1.0,0.0,0.0,2529.472795270841,2529.472795270841,1,0
73,Lille,2025-01-04,HUF,1,1,0,0,1,0,0,1,0.0,0.0,1.0,20.829609813703517,20.829609813703517,1,0
60,Utrecht,2025-03-03,JPY,1,1,0,0,1,0,0,1,0.0,0.0,1.0,24.170150950546326,24.170150950546326,1,0
26,Frankfurt,2025-01-31,PLN,2,1,1,0,2,1,0,1,0.5,0.0,0.5,3936.2497032993115,1968.1248516496557,2,0
32,Geneva,2025-02-14,RON,1,1,0,0,1,0,0,1,0.0,0.0,1.0,424.05666063893915,424.05666063893915,1,0
32,Geneva,2025-03-05,TRY,1,0,0,1,1,0,0,1,0.0,0.0,1.0,24.474102972126683,24.474102972126683,1,0
91,Tashkent,2025-01-18,TRY,1,0,1,0,1,0,0,1,0.0,0.0,1.0,130.9108035056106,130.9108035056106,1,0
1,Lyon,2025-01-30,JPY,1,0,1,0,1,0,0,1,0.0,0.0,1.0,11.11689121756487,11.11689121756487,1,0
94,Munich,2025-01-17,HUF,1,0,1,0,1,0,0,1,0.0,0.0,1.0,17.684454137889254,17.684454137889254,1,0
90,Bratislava,2025-02-12,ISK,2,1,0,1,2,0,1,1,0.0,0.5,0.5,33.02322404371585,16.511612021857925,2,0
25,Odessa,2025-01-25,PLN,3,1,1,1,3,0,0,3,0.0,0.0,1.0,3599.5799515876406,1199.8599838625469,3,0
9,Los Angeles,2025-02-28,TRY,2,1,0,1,2,0,0,2,0.0,0.0,1.0,98.00678608064389,49.003393040321946,2,0
18,Muscat,2025-02-02,NOK,1,0,1,0,1,1,0,0,1.0,0.0,0.0,188.14037299890097,188.14037299890097,1,0
71,New York,2025-01-11,JPY,1,1,0,0,1,1,0,0,1.0,0.0,0.0,54.58559498956158,54.58559498956158,1,0
75,Milan,2025-01-24,AUD,1,0,0,1,1,0,1,0,0.0,1.0,0.0,117.82530120481928,117.82530120481928,1,0
46,Trondheim,2025-01-25,CHF,1,0,1,0,1,0,1,0,0.0,1.0,0.0,917.6848535917421,917.6848535917421,1,0
78,Belgrade,2025-01-16,CHF,1,1,0,0,1,0,1,0,0.0,1.0,0.0,7198.826791808874,7198.826791808874,1,0
51,Johannesburg,2025-03-09,CHF,1,0,0,1,1,1,0,0,1.0,0.0,0.0,1195.3855812493462,1195.3855812493462,1,0
54,Cologne,2025-02-06,PLN,2,1,1,0,2,0,2,0,0.0,1.0,0.0,2173.657434922144,1086.828717461072,2,0
13,Bologna,2025-01-06,TRY,1,1,0,0,1,0,0,1,0.0,0.0,1.0,107.04317132772198,107.04317132772198,1,0
57,Antwerp,2025-01-29,DKK,3,2,0,1,3,1,1,1,0.33333334,0.33333334,0.33333334,2273.42382783711,757.80794261237,3,0
32,Geneva,2025-02-22,GBP,1,0,1,0,1,0,0,1,0.0,0.0,1.0,5393.245529241179,5393.245529241179,1,0
44,Valencia,2025-02-10,NOK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,797.3208345932869,797.3208345932869,1,0
19,Sofia,2025-02-04,JPY,1,1,0,0,1,0,0,1,0.0,0.0,1.0,50.97757288811363,50.97757288811363,1,0
11,Skopje,2025-01-16,DKK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,703.1765604685762,703.1765604685762,1,0
50,Athens,2025-02-05,AUD,1,0,1,0,1,1,0,0,1.0,0.0,0.0,2255.8021712907116,2255.8021712907116,1,0
45,Vienna,2025-03-07,JPY,2,1,1,0,2,0,0,2,0.0,0.0,1.0,31.771624571250392,15.885812285625196,2,0
5,Bergen,2025-01-08,GBP,1,0,1,0,1,0,0,1,0.0,0.0,1.0,4088.5100056352885,4088.5100056352885,1,0
5,Bergen,2025-03-07,AUD,1,0,0,1,1,0,0,1,0.0,0.0,1.0,5220.0950283926295,5220.0950283926295,1,0
65,Yerevan,2025-01-13,GBP,1,0,0,1,1,1,0,0,1.0,0.0,0.0,7109.553231939163,7109.553231939163,1,0
14,Marseille,2025-02-11,BGN,1,0,1,0,1,0,0,1,0.0,0.0,1.0,2130.2075876879026,2130.2075876879026,1,0
81,Malmo,2025-02-07,AUD,1,0,0,1,1,1,0,0,1.0,0.0,0.0,4756.593040847201,4756.593040847201,1,0
20,Vilnius,2025-01-24,SEK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,331.27410768827997,331.27410768827997,1,0
22,Lisbon,2025-02-08,JPY,1,1,0,0,1,0,0,1,0.0,0.0,1.0,25.663814413386575,25.663814413386575,1,0
92,Seoul,2025-01-03,TRY,1,1,0,0,1,0,1,0,0.0,1.0,0.0,36.66437886067262,36.66437886067262,1,0
53,Tokyo,2025-01-10,DKK,1,1,0,0,1,1,0,0,1.0,0.0,0.0,362.87027852987694,362.87027852987694,1,0
87,Turin,2025-01-22,BGN,1,0,0,1,1,0,0,1,0.0,0.0,1.0,3308.257490540955,3308.257490540955,1,0
45,Vienna,2025-01-15,NOK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,262.107061990003,262.107061990003,1,0
27,Baku,2025-01-30,CZK,2,0,2,0,2,0,0,2,0.0,0.0,1.0,575.730663588233,287.8653317941165,2,0
71,New York,2025-01-18,GBP,1,1,0,0,1,0,0,1,0.0,0.0,1.0,6564.941446721845,6564.941446721845,1,0
21,Helsinki,2025-01-14,AUD,1,0,1,0,1,0,0,1,0.0,0.0,1.0,4999.93373893139,4999.93373893139,1,0
74,Kuwait City,2025-02-09,AUD,2,1,0,1,2,1,1,0,0.5,0.5,0.0,10108.859304084719,5054.4296520423595,2,0
13,Bologna,2025-01-24,NOK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,510.325545767905,510.325545767905,1,0
36,Naples,2025-01-06,SEK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,134.45069562562696,134.45069562562696,1,0
66,Hong Kong,2025-02-16,CHF,2,2,0,0,2,0,1,1,0.0,0.5,0.5,7606.02626562169,3803.013132810845,2,0
92,Seoul,2025-01-08,TRY,1,1,0,0,1,0,0,1,0.0,0.0,1.0,268.40802308009336,268.40802308009336,1,0
33,Ghent,2025-01-18,ISK,1,0,0,1,1,0,1,0,0.0,1.0,0.0,36.0144727773949,36.0144727773949,1,0
79,Nur-Sultan,2025-03-03,JPY,1,1,0,0,1,0,1,0,0.0,1.0,0.0,45.78469020400429,45.78469020400429,1,0
82,Dublin,2025-01-19,RON,1,0,0,1,1,0,1,0,0.0,1.0,0.0,444.85682708731036,444.85682708731036,1,0
62,Toronto,2025-01-26,CHF,2,1,1,0,2,0,0,2,0.0,0.0,1.0,9032.947124499684,4516.473562249842,2,0
51,Johannesburg,2025-02-22,ISK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,36.8910775566232,36.8910775566232,1,0
87,Turin,2025-02-18,ISK,1,0,0,1,1,0,1,0,0.0,1.0,0.0,67.97246080436264,67.97246080436264,1,0
47,The Hague,2025-01-26,AUD,1,1,0,0,1,0,0,1,0.0,0.0,1.0,5811.22891566265,5811.22891566265,1,0
93,San Francisco,2025-02-08,DKK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,509.5455764075067,509.5455764075067,1,0
46,Trondheim,2025-02-20,RON,1,0,0,1,1,0,1,0,0.0,1.0,0.0,15.356181445618546,15.356181445618546,1,0
56,Riga,2025-01-28,BGN,1,0,1,0,1,0,1,0,0.0,1.0,0.0,1566.1263932917477,1566.1263932917477,1,0
80,Bucharest,2025-01-21,GBP,1,0,1,0,1,0,0,1,0.0,0.0,1.0,9891.251640982578,9891.251640982578,1,0
94,Munich,2025-02-14,HUF,1,1,0,0,1,0,0,1,0.0,0.0,1.0,7.613798237994788,7.613798237994788,1,0
85,Casablanca,2025-02-13,TRY,3,1,2,0,3,1,1,1,0.33333334,0.33333334,0.33333334,579.4844728775156,193.16149095917186,3,0
8,Sarajevo,2025-01-30,GBP,1,0,1,0,1,1,0,0,1.0,0.0,0.0,6586.807671625739,6586.807671625739,1,0
16,Florence,2025-03-03,CHF,1,0,1,0,1,1,0,0,1.0,0.0,0.0,9907.848960543064,9907.848960543064,1,0
89,Rome,2025-01-28,PLN,1,1,0,0,1,0,0,1,0.0,0.0,1.0,1196.1951613669853,1196.1951613669853,1,0
35,Podgorica,2025-02-28,CHF,1,0,0,1,1,0,1,0,0.0,1.0,0.0,8115.60570576964,8115.60570576964,1,0
4,Amsterdam,2025-01-23,TRY,1,0,1,0,1,0,1,0,0.0,1.0,0.0,256.89479500795176,256.89479500795176,1,0
84,Bishkek,2025-02-10,JPY,1,1,0,0,1,0,1,0,0.0,1.0,0.0,1.288044863624777,1.288044863624777,1,0
57,Antwerp,2025-02-05,JPY,2,1,0,1,2,0,2,0,0.0,1.0,0.0,44.30700156985871,22.153500784929356,2,0
